session_id,speaker_id,utterance,emo_indx,dailydialog_DA,swda,swda_indx,emo,prev_swda,next_swda,prev_emo,next_emo,prev_swda_indx,next_swda_indx,prev_emo_indx,next_emo_indx
663,B,"When we finally decided to ask someone , they told us we were in Grangerfield .",0,1,sd,0,no emotion,br,b^m,no emotion,surprise,27,21,0,6
663,A,Grangerfield !,6,2,b^m,21,surprise,sd,qy^d,no emotion,surprise,0,13,0,6
663,A,You were in Grangerfield ?,6,2,qy^d,13,surprise,b^m,sd,surprise,surprise,21,0,6,6
663,A,That's a completely different town !,6,2,sd,0,surprise,qy^d,qh,surprise,surprise,13,23,6,6
663,A,How could you drive to a completely different town ?,6,2,qh,23,surprise,sd,sd,surprise,no emotion,0,0,6,0
663,B,I don't know.The person we asked had to give us directions to the highway to get back here .,0,1,sd,0,no emotion,qh,sd,surprise,no emotion,23,0,6,0
663,A,Grangerfield is like a dozen miles away from here .,0,1,sd,0,no emotion,sd,sv,no emotion,no emotion,0,2,0,0
663,B,I know it is .,0,1,sv,2,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
663,B,I don't know how it happened .,0,1,sd,0,no emotion,sv,sd,no emotion,no emotion,2,0,0,0
663,A,"Hmm , maybe I do .",0,1,sd,0,no emotion,sd,br,no emotion,no emotion,0,27,0,0
663,B,What ?,0,2,br,27,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
663,A,Maybe I have an idea how it happened .,0,1,sd,0,no emotion,br,br,no emotion,no emotion,27,27,0,0
663,B,How ?,0,2,br,27,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
663,A,"You were too busy looking at Joseph , and you weren't paying attention to the road .",0,1,sd,0,no emotion,br,qy^d,no emotion,no emotion,27,13,0,0
663,B,"Oh , that's what you think , huh ?",0,2,qy^d,13,no emotion,sd,qy,no emotion,no emotion,0,6,0,0
664,A,Won't you have some of this ?,0,3,qy,6,no emotion,qy^d,ny,no emotion,happiness,13,7,0,4
664,B,"Yes , thanks .",4,4,ny,7,happiness,qy,sd,no emotion,no emotion,6,0,0,0
664,A,It's my grandmother's favorite recipe for barbecue .,0,1,sd,0,no emotion,ny,sv,happiness,happiness,7,2,4,4
664,B,It's very good .,4,2,sv,2,happiness,sd,qo,no emotion,happiness,0,22,0,4
664,B,How do you make it ?,4,2,qo,22,happiness,sv,sd,happiness,no emotion,2,0,4,0
664,A,I use a special dressing and homemade catsup .,0,1,sd,0,no emotion,qo,sd,happiness,happiness,22,0,4,4
664,B,This salad looks so nice-just right for a hot day .,4,1,sd,0,happiness,sd,sd,no emotion,happiness,0,0,0,4
664,A,I'm glad you like it .,4,1,sd,0,happiness,sd,sd,happiness,no emotion,0,0,4,0
664,B,You Americans usually have nutritious food .,0,1,sd,0,no emotion,sd,sd,happiness,happiness,0,0,4,4
664,A,"Oh , but Chinese food is so delicious .",4,2,sd,0,happiness,sd,sd,no emotion,happiness,0,0,0,4
664,A,I wish I knew how to cook Chinese food .,4,2,sd,0,happiness,sd,qy,happiness,happiness,0,6,4,4
664,A,Do you follow recipes ?,4,2,qy,6,happiness,sd,sd,happiness,no emotion,0,0,4,0
664,B,We use different spices but few people use recipes .,0,1,sd,0,no emotion,qy,sd,happiness,no emotion,6,0,4,0
664,B,They learn to cook by experience .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
664,A,I always use a recipe but my grandmother never did .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
664,A,She was a great cook .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
664,A,She would make clam chowder and cornbread every Sunday night .,0,1,sd,0,no emotion,sd,fp,no emotion,no emotion,0,29,0,0
703,A,"Hi , John .",0,1,fp,29,no emotion,sd,fp,no emotion,no emotion,0,29,0,0
703,B,"Oh , hi , Mary , come on in .",0,2,fp,29,no emotion,fp,qy,no emotion,no emotion,29,6,0,0
703,B,Any problem ?,0,2,qy,6,no emotion,fp,no,no emotion,no emotion,29,28,0,0
703,A,"Oh , no problem .",0,1,no,28,no emotion,qy,ba,no emotion,happiness,6,5,0,4
703,B,Great .,4,2,ba,5,happiness,no,sd,no emotion,happiness,28,0,0,4
703,B,"I forgot to ask you , though .",4,2,sd,0,happiness,ba,qw,happiness,happiness,5,9,4,4
703,B,How long did you want the place ?,4,2,qw,9,happiness,sd,sd,happiness,no emotion,0,0,4,0
703,A,Six months .,0,1,sd,0,no emotion,qw,sv,happiness,no emotion,9,2,4,0
703,B,"Oh , well , that might be a problem .",0,1,sv,2,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
703,B,I usually only sign one year leases .,0,1,sd,0,no emotion,sv,sd,no emotion,no emotion,2,0,0,0
703,A,"Well , one year would be fine , too .",0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
703,A,I'm not planning on leaving the area anytime soon .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
703,B,"Well , if it's not a problem .",0,1,sd,0,no emotion,sd,"fo_o_fw_""_by_bc",no emotion,no emotion,0,17,0,0
703,B,Then here you go .,0,1,"fo_o_fw_""_by_bc",17,no emotion,sd,oo_co_cc,no emotion,no emotion,0,33,0,0
703,A,Just let me look at it quickly .,0,3,oo_co_cc,33,no emotion,"fo_o_fw_""_by_bc",aa,no emotion,happiness,17,4,0,4
703,B,Of course .,4,4,aa,4,happiness,oo_co_cc,sd,no emotion,no emotion,33,0,0,0
703,A,Looks like a standard lease .,0,1,sd,0,no emotion,aa,sd,happiness,no emotion,4,0,4,0
703,B,"Yeah , and don't worry about the security deposit .",0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
703,B,"If everything's all right when you move out , you'll get it back .",0,1,sd,0,no emotion,sd,ba,no emotion,no emotion,0,5,0,0
703,A,O.K.,0,2,ba,5,no emotion,sd,ba,no emotion,no emotion,0,5,0,0
703,A,Great .,0,2,ba,5,no emotion,ba,qy,no emotion,no emotion,5,6,0,0
703,A,Just sign and date it here ?,0,2,qy,6,no emotion,ba,ny,no emotion,happiness,5,7,0,4
703,B,Yes .,4,1,ny,7,happiness,qy,ft,no emotion,happiness,6,40,0,4
703,B,Thanks .,4,1,ft,40,happiness,ny,sd,happiness,happiness,7,0,4,4
703,B,You can move your stuff in tomorrow .,4,1,sd,0,happiness,ft,ba,happiness,happiness,40,5,4,4
703,A,Wonderful .,4,1,ba,5,happiness,sd,sd,happiness,happiness,0,0,4,4
710,A,Thank god you are open !,4,1,sd,0,happiness,ba,sd,happiness,happiness,5,0,4,4
710,A,I have an emergency !,4,1,sd,0,happiness,sd,fp,happiness,no emotion,0,29,4,0
710,B,"Hello , Mr .",0,2,fp,29,no emotion,sd,qw,happiness,no emotion,0,9,4,0
710,B,Henderson what can I do for you ?,0,2,qw,9,no emotion,fp,sd,no emotion,no emotion,29,0,0,0
710,A,I need this dress and this suit dry cleaned ASAP !,0,3,sd,0,no emotion,qw,sd,no emotion,no emotion,9,0,0,0
710,B,"OK , I can have it ready by the end of the week .",0,4,sd,0,no emotion,sd,sd,no emotion,fear,0,0,0,3
710,A,"No , you don't understand , I need this tomorrow morning !",3,3,sd,0,fear,sd,sd,no emotion,fear,0,0,0,3
710,A,I accidentally spilled beer all over my wife's dress and we have a wedding to attend tomorrow !,3,3,sd,0,fear,sd,sd,fear,fear,0,0,3,3
710,A,She's gonna kill me !,3,3,sd,0,fear,sd,sd,fear,no emotion,0,0,3,0
710,B,"OK , I can have it ready tomorrow afternoon , but this suit is also very stained .",0,4,sd,0,no emotion,sd,sd,fear,no emotion,0,0,3,0
710,B,I can't guarantee we can remove it completely .,0,4,sd,0,no emotion,sd,ba,no emotion,no emotion,0,5,0,0
710,A,Fine !,0,3,ba,5,no emotion,sd,qy,no emotion,no emotion,0,6,0,0
710,A,Can you also iron and starch this shirt ?,0,3,qy,6,no emotion,ba,na,no emotion,happiness,5,18,0,4
710,B,Certainly .,4,4,na,18,happiness,qy,ba,no emotion,happiness,6,5,0,4
710,A,Great !,4,3,ba,5,happiness,na,sd,happiness,happiness,18,0,4,4
710,A,This is our secret !,4,3,sd,0,happiness,ba,sd,happiness,happiness,5,0,4,4
710,A,"If you see my wife , say nothing to her about this !",4,3,sd,0,happiness,sd,"fo_o_fw_""_by_bc",happiness,happiness,0,17,4,4
725,A,Jack !,4,3,"fo_o_fw_""_by_bc",17,happiness,sd,qy,happiness,happiness,0,6,4,4
725,A,Do you want to see a picture of my new puppy ?,4,3,qy,6,happiness,"fo_o_fw_""_by_bc",na,happiness,happiness,17,18,4,4
725,B,Sure .,4,4,na,18,happiness,qy,sv,happiness,happiness,6,2,4,4
725,B,"I thought people only showed off pictures of their new babies , not new pets !",4,4,sv,2,happiness,na,sd,happiness,happiness,18,0,4,4
725,A,"Well , this is my new baby .",4,1,sd,0,happiness,sv,sd,happiness,happiness,2,0,4,4
725,A,He's just as much trouble .,4,1,sd,0,happiness,sd,sv,happiness,happiness,0,2,4,4
725,A,That's for sure !,4,1,sv,2,happiness,sd,sd,happiness,happiness,0,0,4,4
725,A,"But , he's a lot of fun !",4,1,sd,0,happiness,sv,ba,happiness,no emotion,2,5,4,0
725,B,I see what you mean .,0,2,ba,5,no emotion,sd,sd,happiness,no emotion,0,0,4,0
725,B,He's really cute .,0,2,sd,0,no emotion,ba,qw,no emotion,no emotion,5,9,0,0
725,B,How old is he ?,0,2,qw,9,no emotion,sd,fp,no emotion,happiness,0,29,0,4
726,A,Thank you for organizing this great baby shower for me !,4,3,fp,29,happiness,qw,sd,no emotion,happiness,9,0,0,4
726,A,I'Ve always been to baby showers but never actually had one held for me !,4,3,sd,0,happiness,fp,oo_co_cc,happiness,happiness,29,33,4,4
726,A,Let's get started !,4,3,oo_co_cc,33,happiness,sd,oo_co_cc,happiness,happiness,0,33,4,4
726,B,"Ok , let's start opening some presents !",4,4,oo_co_cc,33,happiness,oo_co_cc,ba,happiness,happiness,33,5,4,4
726,A,Oh look !,4,1,ba,5,happiness,oo_co_cc,sv,happiness,happiness,33,2,4,4
726,A,What a great little bib for the baby !,4,1,sv,2,happiness,ba,sd,happiness,happiness,5,0,4,4
726,A,This will definitely come in handy !,4,1,sd,0,happiness,sv,sd,happiness,happiness,2,0,4,4
726,A,"Oh wow , you also got me a stroller !",4,1,sd,0,happiness,sd,ba,happiness,happiness,0,5,4,4
726,A,That's so great !,4,1,ba,5,happiness,sd,ft,happiness,happiness,0,40,4,4
726,A,Thank you !,4,1,ft,40,happiness,ba,sd,happiness,no emotion,5,0,4,0
726,B,This next one is from Betty .,0,1,sd,0,no emotion,ft,sd,happiness,happiness,40,0,4,4
726,A,A highchair and car seat !,4,1,sd,0,happiness,sd,ft,no emotion,happiness,0,40,0,4
726,A,"Wow Betty , thank you so much !",4,1,ft,40,happiness,sd,sd,happiness,happiness,0,0,4,4
726,A,I really appreciate it !,4,1,sd,0,happiness,ft,sd,happiness,no emotion,40,0,4,0
726,B,One more from Carla .,0,1,sd,0,no emotion,sd,sd,happiness,happiness,0,0,4,4
726,A,A playpen and crib !,4,1,sd,0,happiness,sd,ft,no emotion,happiness,0,40,0,4
726,A,Thanks Carla !,4,1,ft,40,happiness,sd,sd,happiness,happiness,0,0,4,4
726,A,This is just what I needed !,4,1,sd,0,happiness,ft,sd,happiness,no emotion,40,0,4,0
726,B,"OK , that's all of them .",0,2,sd,0,no emotion,sd,sd,happiness,no emotion,0,0,4,0
726,B,No more gifts .,0,2,sd,0,no emotion,sd,qy,no emotion,no emotion,0,6,0,0
726,B,Now who wants to guess when the baby is due ?,0,2,qy,6,no emotion,sd,%,no emotion,fear,0,3,0,3
726,A,Umm .,3,1,%,3,fear,qy,sv,no emotion,fear,6,2,0,3
726,A,I think my water just broke !,3,1,sv,2,fear,%,ad,fear,fear,3,19,3,3
726,A,Get me to a hospital !,3,1,ad,19,fear,sv,ba,fear,happiness,2,5,3,4
727,A,"Wow , this is amazing .",4,1,ba,5,happiness,ad,sd,fear,happiness,19,0,3,4
727,A,I'm glad we've come here .,4,1,sd,0,happiness,ba,ba,happiness,happiness,5,5,4,4
727,A,So cool .,4,1,ba,5,happiness,sd,sd,happiness,happiness,0,0,4,4
727,B,I always love skiing .,4,3,sd,0,happiness,ba,sv,happiness,happiness,5,2,4,4
727,B,"You know , it's a cool game for cool people .",4,3,sv,2,happiness,sd,oo_co_cc,happiness,happiness,0,33,4,4
727,B,"Stay with me and you will be cool , too .",4,3,oo_co_cc,33,happiness,sv,ad,happiness,happiness,2,19,4,4
727,A,"Hey , look over there .",4,3,ad,19,happiness,oo_co_cc,sv,happiness,happiness,33,2,4,4
727,A,It seems that there is something interesting going on .,4,3,sv,2,happiness,ad,oo_co_cc,happiness,happiness,19,33,4,4
727,A,Let's go and have a look .,4,3,oo_co_cc,33,happiness,sv,ba,happiness,no emotion,2,5,4,0
727,B,Sure .,0,4,ba,5,no emotion,oo_co_cc,sd,happiness,no emotion,33,0,4,0
727,B,It's probably the skiing show .,0,4,sd,0,no emotion,ba,sd,no emotion,no emotion,5,0,0,0
727,B,Adam told me there were many skiing clubs whose members put on shows to attract more visitors .,0,4,sd,0,no emotion,sd,b,no emotion,no emotion,0,1,0,0
727,A,See that .,0,3,b,1,no emotion,sd,sv,no emotion,no emotion,0,2,0,0
727,A,It's so dangerous .,0,3,sv,2,no emotion,b,sd,no emotion,no emotion,1,0,0,0
727,A,My mom would never allow me to do that .,0,3,sd,0,no emotion,sv,sd,no emotion,no emotion,2,0,0,0
727,B,"Hey , don't be so pathetic .",0,3,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
727,B,It's a maximal sports show .,0,3,sd,0,no emotion,sd,qw,no emotion,no emotion,0,9,0,0
727,B,What else can they do to attract more visitors ?,0,3,qw,9,no emotion,sd,ad,no emotion,no emotion,0,19,0,0
727,B,Stop all this fuss and enjoy the show .,0,3,ad,19,no emotion,qw,aa,no emotion,no emotion,9,4,0,0
727,A,You are right .,0,2,aa,4,no emotion,ad,qw,no emotion,no emotion,19,9,0,0
727,A,But what if the avalanche happened ?,0,2,qw,9,no emotion,aa,sd,no emotion,no emotion,4,0,0,0
727,B,They are all very experienced and great skiers .,0,1,sd,0,no emotion,qw,sv,no emotion,no emotion,9,2,0,0
727,B,So I suppose the chance for them to be buried by an avalanche is slim .,0,1,sv,2,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
727,A,"Anyway , the show is breathtaking .",0,2,sd,0,no emotion,sv,qw,no emotion,no emotion,2,9,0,0
727,A,"By the way , where did they get so much snow in here ?",0,2,qw,9,no emotion,sd,qy,no emotion,surprise,0,6,0,6
727,B,Don't you know that ?,6,2,qy,6,surprise,qw,bh,no emotion,surprise,9,14,0,6
727,B,Are you kidding me ?,6,2,bh,14,surprise,qy,sv,surprise,no emotion,6,2,6,0
727,A,"Hey , not everyone is as lucky as you to have a father who is a scientist .",0,1,sv,2,no emotion,bh,fa,surprise,no emotion,14,39,6,0
727,B,Sorry .,0,1,fa,39,no emotion,sv,sd,no emotion,no emotion,2,0,0,0
727,B,"Well , they have the most advanced snowmaking machine .",0,1,sd,0,no emotion,fa,qy,no emotion,no emotion,39,6,0,0
727,A,Do you think the snowmaking may cause pollution ?,0,2,qy,6,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
727,B,It's possible .,0,1,sd,0,no emotion,qy,sd,no emotion,no emotion,6,0,0,0
727,B,But the boss here said they were doing whatever they can .,0,1,sd,0,no emotion,sd,sv,no emotion,happiness,0,2,0,4
727,A,It's a good thing .,4,3,sv,2,happiness,sd,oo_co_cc,no emotion,happiness,0,33,0,4
727,A,"OK , let's go skiing .",4,3,oo_co_cc,33,happiness,sv,"fo_o_fw_""_by_bc",happiness,no emotion,2,17,4,0
727,B,Here we go .,0,4,"fo_o_fw_""_by_bc",17,no emotion,oo_co_cc,sd,happiness,happiness,33,0,4,4
747,A,"Francis , you have done an outstanding work in the past six months .",4,3,sd,0,happiness,"fo_o_fw_""_by_bc",sd,no emotion,happiness,17,0,0,4
747,A,"In view of your achievement , I trust you're now indispensable part of our company and you deserve an officer director title .",4,3,sd,0,happiness,sd,sv,happiness,happiness,0,2,4,4
747,B,I am so happy to know that I could make some contribution to our company .,4,4,sv,2,happiness,sd,sd,happiness,happiness,0,0,4,4
747,A,"This title does not only give you a raising pay-check , but also increase responsibilities .",4,3,sd,0,happiness,sv,sv,happiness,happiness,2,2,4,4
747,A,"Congratulations , and hope the best for you .",4,3,sv,2,happiness,sd,ft,happiness,happiness,0,40,4,4
747,B,"Thank you , I will be doing my best .",4,4,ft,40,happiness,sv,qw,happiness,no emotion,2,9,4,0
771,A,How can I help you ?,0,2,qw,9,no emotion,ft,sd,happiness,no emotion,40,0,4,0
771,B,"well , I'm looking for some summer clothes .",0,1,sd,0,no emotion,qw,sd,no emotion,no emotion,9,0,0,0
771,A,"Oh , it is the right time for you purchasing in our clothes shop .",0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
771,A,We are now having a low price on all our summer apparel .,0,1,sd,0,no emotion,sd,bh,no emotion,no emotion,0,14,0,0
771,B,Really ?,0,2,bh,14,no emotion,sd,br,no emotion,no emotion,0,27,0,0
771,B,What's that ?,0,2,br,27,no emotion,bh,sd,no emotion,no emotion,14,0,0,0
771,A,Everything for summer is 20 % off .,0,1,sd,0,no emotion,br,sd,no emotion,no emotion,27,0,0,0
771,B,I like this T-shirt .,0,3,sd,0,no emotion,sd,qy,no emotion,no emotion,0,6,0,0
771,B,Would you like to help me look for any skirts that go with it ?,0,3,qy,6,no emotion,sd,na,no emotion,happiness,0,18,0,4
771,A,Sure .,4,4,na,18,happiness,qy,sd,no emotion,happiness,6,0,0,4
771,A,We have both skirts and trousers that would look well with the T-shirt .,4,4,sd,0,happiness,na,ad,happiness,happiness,18,19,4,4
771,A,Look at this section .,4,4,ad,19,happiness,sd,sd,happiness,happiness,0,0,4,4
771,B,This one is good .,4,1,sd,0,happiness,ad,ba,happiness,happiness,19,5,4,4
771,A,You have good taste .,4,1,ba,5,happiness,sd,sd,happiness,happiness,0,0,4,4
771,A,It is very much in style this year .,4,1,sd,0,happiness,ba,oo_co_cc,happiness,no emotion,5,33,4,0
771,B,I'll take this one .,0,2,oo_co_cc,33,no emotion,sd,qw,happiness,no emotion,0,9,4,0
771,B,How much are they ?,0,2,qw,9,no emotion,oo_co_cc,sd,no emotion,no emotion,33,0,0,0
771,A,160 yuan .,0,1,sd,0,no emotion,qw,"fo_o_fw_""_by_bc",no emotion,no emotion,9,17,0,0
771,B,Here you are .,0,1,"fo_o_fw_""_by_bc",17,no emotion,sd,fp,no emotion,no emotion,0,29,0,0
778,A,"Can I help you , sir ?",0,2,fp,29,no emotion,"fo_o_fw_""_by_bc",sd,no emotion,no emotion,17,0,0,0
778,B,"Yes , I'd like to look at some suits .",0,3,sd,0,no emotion,fp,oo_co_cc,no emotion,no emotion,29,33,0,0
778,A,"Oh , this way please .",0,2,oo_co_cc,33,no emotion,sd,qw,no emotion,no emotion,0,9,0,0
778,A,What size do you wear ?,0,2,qw,9,no emotion,oo_co_cc,sd,no emotion,no emotion,33,0,0,0
778,B,Size 41 .,0,1,sd,0,no emotion,qw,sd,no emotion,no emotion,9,0,0,0
778,B,I want something in dark flannel .,0,1,sd,0,no emotion,sd,qo,no emotion,no emotion,0,22,0,0
778,A,How about this one ?,0,3,qo,22,no emotion,sd,sv,no emotion,no emotion,0,2,0,0
778,B,It feels all right .,0,3,sv,2,no emotion,qo,sd,no emotion,no emotion,22,0,0,0
778,B,"But if it were a darker color , I'd like it better .",0,3,sd,0,no emotion,sv,sd,no emotion,no emotion,2,0,0,0
778,B,This seems too light for winter .,0,3,sd,0,no emotion,sd,qy,no emotion,no emotion,0,6,0,0
778,B,Do you think you could get me one ?,0,3,qy,6,no emotion,sd,bk,no emotion,no emotion,0,11,0,0
778,A,All right .,0,3,bk,11,no emotion,qy,oo_co_cc,no emotion,no emotion,6,33,0,0
778,A,I'll show you something darker .,0,3,oo_co_cc,33,no emotion,bk,qy,no emotion,no emotion,11,6,0,0
778,A,Do you like this one ?,0,3,qy,6,no emotion,oo_co_cc,sd,no emotion,no emotion,33,0,0,0
778,B,It looks good .,0,3,sd,0,no emotion,qy,qy,no emotion,no emotion,6,6,0,0
778,B,But can I try it on ?,0,3,qy,6,no emotion,sd,na,no emotion,no emotion,0,18,0,0
778,A,Of course .,0,4,na,18,no emotion,qy,oo_co_cc,no emotion,no emotion,6,33,0,0
778,A,Let me help you .,0,4,oo_co_cc,33,no emotion,na,ft,no emotion,happiness,18,40,0,4
778,B,Thanks .,4,3,ft,40,happiness,oo_co_cc,sd,no emotion,happiness,33,0,0,4
778,B,It's comfortable .,4,3,sd,0,happiness,ft,qw,happiness,happiness,40,9,4,4
778,B,"Well , how much is it , please ?",4,3,qw,9,happiness,sd,sd,happiness,no emotion,0,0,4,0
778,A,$ 280 .,0,4,sd,0,no emotion,qw,b,happiness,happiness,9,1,4,4
778,B,Ok .,4,3,b,1,happiness,sd,oo_co_cc,no emotion,happiness,0,33,0,4
778,B,I'll take it .,4,3,oo_co_cc,33,happiness,b,sd,happiness,happiness,1,0,4,4
778,B,Here's the money .,4,3,sd,0,happiness,oo_co_cc,Null,happiness,Null,33,-1,4,-1
